trip_id,arrival_time,departure_time,stop_id,stop_sequence
ROUTE_A_BUS2_TRIP018,11:17:00,11:17:00,rm_mhn,6
ROUTE_A_BUS2_TRIP018,11:19:00,11:19:00,rb_mbc,7
ROUTE_A_BUS2_TRIP018,11:20:00,11:20:00,rb_rps,8
ROUTE_A_BUS2_TRIP018,11:21:00,11:21:00,rb_rpn,9
ROUTE_A_BUS2_TRIP018,11:22:00,11:22:00,rb_lkb,10
ROUTE_A_BUS2_TRIP018,11:23:00,11:23:00,rb_anm,11
ROUTE_A_BUS2_TRIP018,11:24:00,11:24:00,rm_alw,12
ROUTE_A_BUS2_TRIP019,11:29:00,11:29:00,rm_alw,1
ROUTE_A_BUS2_TRIP019,11:30:00,11:30:00,rm_lkn,2
ROUTE_A_BUS2_TRIP019,11:31:00,11:31:00,rm_rcn,3
ROUTE_A_BUS2_TRIP019,11:32:00,11:32:00,rm_rcs,4
ROUTE_A_BUS2_TRIP019,11:32:00,11:32:00,rm_res,5
ROUTE_A_BUS2_TRIP019,11:33:00,11:33:00,rm_mhn,6
ROUTE_A_BUS2_TRIP019,11:35:00,11:35:00,rb_mbc,7
ROUTE_A_BUS2_TRIP019,11:36:00,11:36:00,rb_rps,8
ROUTE_A_BUS2_TRIP019,11:36:00,11:36:00,rb_rpn,9
ROUTE_A_BUS2_TRIP019,11:37:00,11:37:00,rb_lkb,10
ROUTE_A_BUS2_TRIP019,11:39:00,11:39:00,rb_anm,11
ROUTE_A_BUS2_TRIP019,11:40:00,11:40:00,rm_alw,12
ROUTE_A_BUS2_TRIP020,11:45:00,11:45:00,rm_alw,1
ROUTE_A_BUS2_TRIP020,11:46:00,11:46:00,rm_lkn,2
ROUTE_A_BUS2_TRIP020,11:47:00,11:47:00,rm_rcn,3
ROUTE_A_BUS2_TRIP020,11:47:00,11:47:00,rm_rcs,4
ROUTE_A_BUS2_TRIP020,11:48:00,11:48:00,rm_res,5
ROUTE_A_BUS2_TRIP020,11:49:00,11:49:00,rm_mhn,6
ROUTE_A_BUS2_TRIP020,11:50:00,11:50:00,rb_mbc,7
ROUTE_A_BUS2_TRIP020,11:52:00,11:52:00,rb_rps,8
ROUTE_A_BUS2_TRIP020,11:52:00,11:52:00,rb_rpn,9
ROUTE_A_BUS2_TRIP020,11:53:00,11:53:00,rb_lkb,10
ROUTE_A_BUS2_TRIP020,11:54:00,11:54:00,rb_anm,11
ROUTE_A_BUS2_TRIP020,11:55:00,11:55:00,rm_alw,12
ROUTE_A_BUS2_TRIP021,12:11:00,12:11:00,rm_alw,1
ROUTE_A_BUS2_TRIP021,12:13:00,12:13:00,rm_lkn,2
ROUTE_A_BUS2_TRIP021,12:13:00,12:13:00,rm_rcn,3
ROUTE_A_BUS2_TRIP021,12:14:00,12:14:00,rm_rcs,4
ROUTE_A_BUS2_TRIP021,12:15:00,12:15:00,rm_res,5
ROUTE_A_BUS2_TRIP021,12:15:00,12:15:00,rm_mhn,6
ROUTE_A_BUS2_TRIP021,12:17:00,12:17:00,rb_mbc,7
ROUTE_A_BUS2_TRIP021,12:18:00,12:18:00,rb_rps,8
ROUTE_A_BUS2_TRIP021,12:19:00,12:19:00,rb_rpn,9
ROUTE_A_BUS2_TRIP021,12:20:00,12:20:00,rb_lkb,10
ROUTE_A_BUS2_TRIP021,12:21:00,12:21:00,rb_anm,11
ROUTE_A_BUS2_TRIP021,12:22:00,12:22:00,rm_alw,12
ROUTE_A_BUS2_TRIP022,12:27:00,12:27:00,rm_alw,1
ROUTE_A_BUS2_TRIP022,12:28:00,12:28:00,rm_lkn,2
ROUTE_A_BUS2_TRIP022,12:29:00,12:29:00,rm_rcn,3
ROUTE_A_BUS2_TRIP022,12:30:00,12:30:00,rm_rcs,4
ROUTE_A_BUS2_TRIP022,12:30:00,12:30:00,rm_res,5
ROUTE_A_BUS2_TRIP022,12:31:00,12:31:00,rm_mhn,6
ROUTE_A_BUS2_TRIP022,12:33:00,12:33:00,rb_mbc,7
ROUTE_A_BUS2_TRIP022,12:34:00,12:34:00,rb_rps,8
ROUTE_A_BUS2_TRIP022,12:35:00,12:35:00,rb_rpn,9
ROUTE_A_BUS2_TRIP022,12:35:00,12:35:00,rb_lkb,10
ROUTE_A_BUS2_TRIP022,12:37:00,12:37:00,rb_anm,11
ROUTE_A_BUS2_TRIP022,12:38:00,12:38:00,rm_alw,12
ROUTE_A_BUS2_TRIP023,12:43:00,12:43:00,rm_alw,1
ROUTE_A_BUS2_TRIP023,12:44:00,12:44:00,rm_lkn,2
ROUTE_A_BUS2_TRIP023,12:45:00,12:45:00,rm_rcn,3
ROUTE_A_BUS2_TRIP023,12:45:00,12:45:00,rm_rcs,4
ROUTE_A_BUS2_TRIP023,12:46:00,12:46:00,rm_res,5
ROUTE_A_BUS2_TRIP023,12:47:00,12:47:00,rm_mhn,6
ROUTE_A_BUS2_TRIP023,12:48:00,12:48:00,rb_mbc,7
ROUTE_A_BUS2_TRIP023,12:50:00,12:50:00,rb_rps,8
ROUTE_A_BUS2_TRIP023,12:50:00,12:50:00,rb_rpn,9
ROUTE_A_BUS2_TRIP023,12:51:00,12:51:00,rb_lkb,10
ROUTE_A_BUS2_TRIP023,12:52:00,12:52:00,rb_anm,11
ROUTE_A_BUS2_TRIP023,12:53:00,12:53:00,rm_alw,12
ROUTE_A_BUS2_TRIP024,12:58:00,12:58:00,rm_alw,1
ROUTE_A_BUS2_TRIP024,13:00:00,13:00:00,rm_lkn,2
ROUTE_A_BUS2_TRIP024,13:01:00,13:01:00,rm_rcn,3
ROUTE_A_BUS2_TRIP024,13:01:00,13:01:00,rm_rcs,4
ROUTE_A_BUS2_TRIP024,13:02:00,13:02:00,rm_res,5
ROUTE_A_BUS2_TRIP024,13:03:00,13:03:00,rm_mhn,6
ROUTE_A_BUS2_TRIP024,13:04:00,13:04:00,rb_mbc,7
ROUTE_A_BUS2_TRIP024,13:05:00,13:05:00,rb_rps,8
ROUTE_A_BUS2_TRIP024,13:06:00,13:06:00,rb_rpn,9
ROUTE_A_BUS2_TRIP024,13:07:00,13:07:00,rb_lkb,10
ROUTE_A_BUS2_TRIP024,13:08:00,13:08:00,rb_anm,11
ROUTE_A_BUS2_TRIP024,13:09:00,13:09:00,rm_alw,12
ROUTE_A_BUS2_TRIP025,13:14:00,13:14:00,rm_alw,1
ROUTE_A_BUS2_TRIP025,13:16:00,13:16:00,rm_lkn,2
ROUTE_A_BUS2_TRIP025,13:16:00,13:16:00,rm_rcn,3
ROUTE_A_BUS2_TRIP025,13:17:00,13:17:00,rm_rcs,4
ROUTE_A_BUS2_TRIP025,13:18:00,13:18:00,rm_res,5
ROUTE_A_BUS2_TRIP025,13:19:00,13:19:00,rm_mhn,6
ROUTE_A_BUS2_TRIP025,13:20:00,13:20:00,rb_mbc,7
ROUTE_A_BUS2_TRIP025,13:21:00,13:21:00,rb_rps,8
ROUTE_A_BUS2_TRIP025,13:22:00,13:22:00,rb_rpn,9
ROUTE_A_BUS2_TRIP025,13:23:00,13:23:00,rb_lkb,10
ROUTE_A_BUS2_TRIP025,13:24:00,13:24:00,rb_anm,11
ROUTE_A_BUS2_TRIP025,13:25:00,13:25:00,rm_alw,12
ROUTE_A_BUS2_TRIP026,13:30:00,13:30:00,rm_alw,1
ROUTE_A_BUS2_TRIP026,13:31:00,13:31:00,rm_lkn,2
ROUTE_A_BUS2_TRIP026,13:32:00,13:32:00,rm_rcn,3
ROUTE_A_BUS2_TRIP026,13:33:00,13:33:00,rm_rcs,4
ROUTE_A_BUS2_TRIP026,13:33:00,13:33:00,rm_res,5
ROUTE_A_BUS2_TRIP026,13:34:00,13:34:00,rm_mhn,6
ROUTE_A_BUS2_TRIP026,13:36:00,13:36:00,rb_mbc,7
ROUTE_A_BUS2_TRIP026,13:37:00,13:37:00,rb_rps,8
ROUTE_A_BUS2_TRIP026,13:38:00,13:38:00,rb_rpn,9
ROUTE_A_BUS2_TRIP026,13:38:00,13:38:00,rb_lkb,10
ROUTE_A_BUS2_TRIP026,13:40:00,13:40:00,rb_anm,11
ROUTE_A_BUS2_TRIP026,13:41:00,13:41:00,rm_alw,12
ROUTE_A_BUS2_TRIP027,13:46:00,13:46:00,rm_alw,1
ROUTE_A_BUS2_TRIP027,13:47:00,13:47:00,rm_lkn,2
ROUTE_A_BUS2_TRIP027,13:48:00,13:48:00,rm_rcn,3
ROUTE_A_BUS2_TRIP027,13:48:00,13:48:00,rm_rcs,4
ROUTE_A_BUS2_TRIP027,13:49:00,13:49:00,rm_res,5
ROUTE_A_BUS2_TRIP027,13:50:00,13:50:00,rm_mhn,6
ROUTE_A_BUS2_TRIP027,13:51:00,13:51:00,rb_mbc,7
ROUTE_A_BUS2_TRIP027,13:53:00,13:53:00,rb_rps,8
ROUTE_A_BUS2_TRIP027,13:53:00,13:53:00,rb_rpn,9
ROUTE_A_BUS2_TRIP027,13:54:00,13:54:00,rb_lkb,10
ROUTE_A_BUS2_TRIP027,13:55:00,13:55:00,rb_anm,11
ROUTE_A_BUS2_TRIP027,13:57:00,13:57:00,rm_alw,12
ROUTE_A_BUS2_TRIP028,14:02:00,14:02:00,rm_alw,1
ROUTE_A_BUS2_TRIP028,14:03:00,14:03:00,rm_lkn,2
ROUTE_A_BUS2_TRIP028,14:04:00,14:04:00,rm_rcn,3
ROUTE_A_BUS2_TRIP028,14:04:00,14:04:00,rm_rcs,4
ROUTE_A_BUS2_TRIP028,14:05:00,14:05:00,rm_res,5
ROUTE_A_BUS2_TRIP028,14:06:00,14:06:00,rm_mhn,6
ROUTE_A_BUS2_TRIP028,14:07:00,14:07:00,rb_mbc,7
ROUTE_A_BUS2_TRIP028,14:08:00,14:08:00,rb_rps,8
ROUTE_A_BUS2_TRIP028,14:09:00,14:09:00,rb_rpn,9
ROUTE_A_BUS2_TRIP028,14:10:00,14:10:00,rb_lkb,10
ROUTE_A_BUS2_TRIP028,14:11:00,14:11:00,rb_anm,11
ROUTE_A_BUS2_TRIP028,14:12:00,14:12:00,rm_alw,12
ROUTE_A_BUS2_TRIP029,14:17:00,14:17:00,rm_alw,1
ROUTE_A_BUS2_TRIP029,14:19:00,14:19:00,rm_lkn,2
ROUTE_A_BUS2_TRIP029,14:19:00,14:19:00,rm_rcn,3
ROUTE_A_BUS2_TRIP029,14:20:00,14:20:00,rm_rcs,4
ROUTE_A_BUS2_TRIP029,14:21:00,14:21:00,rm_res,5
ROUTE_A_BUS2_TRIP029,14:22:00,14:22:00,rm_mhn,6
ROUTE_A_BUS2_TRIP029,14:23:00,14:23:00,rb_mbc,7
ROUTE_A_BUS2_TRIP029,14:24:00,14:24:00,rb_rps,8
ROUTE_A_BUS2_TRIP029,14:25:00,14:25:00,rb_rpn,9
ROUTE_A_BUS2_TRIP029,14:26:00,14:26:00,rb_lkb,10
ROUTE_A_BUS2_TRIP029,14:27:00,14:27:00,rb_anm,11
ROUTE_A_BUS2_TRIP029,14:28:00,14:28:00,rm_alw,12
ROUTE_A_BUS2_TRIP030,14:33:00,14:33:00,rm_alw,1
ROUTE_A_BUS2_TRIP030,14:34:00,14:34:00,rm_lkn,2
ROUTE_A_BUS2_TRIP030,14:35:00,14:35:00,rm_rcn,3
ROUTE_A_BUS2_TRIP030,14:36:00,14:36:00,rm_rcs,4
ROUTE_A_BUS2_TRIP030,14:36:00,14:36:00,rm_res,5
ROUTE_A_BUS2_TRIP030,14:37:00,14:37:00,rm_mhn,6
ROUTE_A_BUS2_TRIP030,14:39:00,14:39:00,rb_mbc,7
ROUTE_A_BUS2_TRIP030,14:40:00,14:40:00,rb_rps,8
ROUTE_A_BUS2_TRIP030,14:41:00,14:41:00,rb_rpn,9
ROUTE_A_BUS2_TRIP030,14:42:00,14:42:00,rb_lkb,10
ROUTE_A_BUS2_TRIP030,14:43:00,14:43:00,rb_anm,11
ROUTE_A_BUS2_TRIP030,14:44:00,14:44:00,rm_alw,12
ROUTE_A_BUS2_TRIP031,14:49:00,14:49:00,rm_alw,1
ROUTE_A_BUS2_TRIP031,14:50:00,14:50:00,rm_lkn,2
ROUTE_A_BUS2_TRIP031,14:51:00,14:51:00,rm_rcn,3
ROUTE_A_BUS2_TRIP031,14:51:00,14:51:00,rm_rcs,4
ROUTE_A_BUS2_TRIP031,14:52:00,14:52:00,rm_res,5
ROUTE_A_BUS2_TRIP031,14:53:00,14:53:00,rm_mhn,6
ROUTE_A_BUS2_TRIP031,14:54:00,14:54:00,rb_mbc,7
ROUTE_A_BUS2_TRIP031,14:56:00,14:56:00,rb_rps,8
ROUTE_A_BUS2_TRIP031,14:56:00,14:56:00,rb_rpn,9
ROUTE_A_BUS2_TRIP031,14:57:00,14:57:00,rb_lkb,10
ROUTE_A_BUS2_TRIP031,14:58:00,14:58:00,rb_anm,11
ROUTE_A_BUS2_TRIP031,15:00:00,15:00:00,rm_alw,12
ROUTE_A_BUS2_TRIP032,15:05:00,15:05:00,rm_alw,1
ROUTE_A_BUS2_TRIP032,15:06:00,15:06:00,rm_lkn,2
ROUTE_A_BUS2_TRIP032,15:07:00,15:07:00,rm_rcn,3
ROUTE_A_BUS2_TRIP032,15:07:00,15:07:00,rm_rcs,4
ROUTE_A_BUS2_TRIP032,15:08:00,15:08:00,rm_res,5
ROUTE_A_BUS2_TRIP032,15:09:00,15:09:00,rm_mhn,6
ROUTE_A_BUS2_TRIP032,15:10:00,15:10:00,rb_mbc,7
ROUTE_A_BUS2_TRIP032,15:11:00,15:11:00,rb_rps,8
ROUTE_A_BUS2_TRIP032,15:12:00,15:12:00,rb_rpn,9
ROUTE_A_BUS2_TRIP032,15:13:00,15:13:00,rb_lkb,10
ROUTE_A_BUS2_TRIP032,15:14:00,15:14:00,rb_anm,11
ROUTE_A_BUS2_TRIP032,15:15:00,15:15:00,rm_alw,12
ROUTE_A_BUS2_TRIP033,15:20:00,15:20:00,rm_alw,1
ROUTE_A_BUS2_TRIP033,15:22:00,15:22:00,rm_lkn,2
ROUTE_A_BUS2_TRIP033,15:22:00,15:22:00,rm_rcn,3
ROUTE_A_BUS2_TRIP033,15:23:00,15:23:00,rm_rcs,4
ROUTE_A_BUS2_TRIP033,15:24:00,15:24:00,rm_res,5
ROUTE_A_BUS2_TRIP033,15:25:00,15:25:00,rm_mhn,6
ROUTE_A_BUS2_TRIP033,15:26:00,15:26:00,rb_mbc,7
ROUTE_A_BUS2_TRIP033,15:27:00,15:27:00,rb_rps,8
ROUTE_A_BUS2_TRIP033,15:28:00,15:28:00,rb_rpn,9
ROUTE_A_BUS2_TRIP033,15:29:00,15:29:00,rb_lkb,10
ROUTE_A_BUS2_TRIP033,15:30:00,15:30:00,rb_anm,11
ROUTE_A_BUS2_TRIP033,15:31:00,15:31:00,rm_alw,12
ROUTE_A_BUS2_TRIP034,15:36:00,15:36:00,rm_alw,1
ROUTE_A_BUS2_TRIP034,15:37:00,15:37:00,rm_lkn,2
ROUTE_A_BUS2_TRIP034,15:38:00,15:38:00,rm_rcn,3
ROUTE_A_BUS2_TRIP034,15:39:00,15:39:00,rm_rcs,4
ROUTE_A_BUS2_TRIP034,15:40:00,15:40:00,rm_res,5
ROUTE_A_BUS2_TRIP034,15:40:00,15:40:00,rm_mhn,6
ROUTE_A_BUS2_TRIP034,15:42:00,15:42:00,rb_mbc,7
ROUTE_A_BUS2_TRIP034,15:43:00,15:43:00,rb_rps,8
ROUTE_A_BUS2_TRIP034,15:44:00,15:44:00,rb_rpn,9
ROUTE_A_BUS2_TRIP034,15:45:00,15:45:00,rb_lkb,10
ROUTE_A_BUS2_TRIP034,15:46:00,15:46:00,rb_anm,11
ROUTE_A_BUS2_TRIP034,15:47:00,15:47:00,rm_alw,12
ROUTE_A_BUS2_TRIP035,15:52:00,15:52:00,rm_alw,1
ROUTE_A_BUS2_TRIP035,15:53:00,15:53:00,rm_lkn,2
ROUTE_A_BUS2_TRIP035,15:54:00,15:54:00,rm_rcn,3
ROUTE_A_BUS2_TRIP035,15:54:00,15:54:00,rm_rcs,4
ROUTE_A_BUS2_TRIP035,15:55:00,15:55:00,rm_res,5
ROUTE_A_BUS2_TRIP035,15:56:00,15:56:00,rm_mhn,6
ROUTE_A_BUS2_TRIP035,15:58:00,15:58:00,rb_mbc,7
ROUTE_A_BUS2_TRIP035,15:59:00,15:59:00,rb_rps,8
ROUTE_A_BUS2_TRIP035,15:59:00,15:59:00,rb_rpn,9
ROUTE_A_BUS2_TRIP035,16:00:00,16:00:00,rb_lkb,10
ROUTE_A_BUS2_TRIP035,16:02:00,16:02:00,rb_anm,11
ROUTE_A_BUS2_TRIP035,16:03:00,16:03:00,rm_alw,12
ROUTE_A_BUS2_TRIP036,16:08:00,16:08:00,rm_alw,1
ROUTE_A_BUS2_TRIP036,16:09:00,16:09:00,rm_lkn,2
ROUTE_A_BUS2_TRIP036,16:10:00,16:10:00,rm_rcn,3
ROUTE_A_BUS2_TRIP036,16:10:00,16:10:00,rm_rcs,4
ROUTE_A_BUS2_TRIP036,16:11:00,16:11:00,rm_res,5
ROUTE_A_BUS2_TRIP036,16:12:00,16:12:00,rm_mhn,6
ROUTE_A_BUS2_TRIP036,16:13:00,16:13:00,rb_mbc,7
ROUTE_A_BUS2_TRIP036,16:15:00,16:15:00,rb_rps,8
ROUTE_A_BUS2_TRIP036,16:15:00,16:15:00,rb_rpn,9
ROUTE_A_BUS2_TRIP036,16:16:00,16:16:00,rb_lkb,10
ROUTE_A_BUS2_TRIP036,16:17:00,16:17:00,rb_anm,11
ROUTE_A_BUS2_TRIP036,16:18:00,16:18:00,rm_alw,12
ROUTE_A_BUS2_TRIP037,16:23:00,16:23:00,rm_alw,1
ROUTE_A_BUS2_TRIP037,16:25:00,16:25:00,rm_lkn,2
ROUTE_A_BUS2_TRIP037,16:26:00,16:26:00,rm_rcn,3
ROUTE_A_BUS2_TRIP037,16:26:00,16:26:00,rm_rcs,4
ROUTE_A_BUS2_TRIP037,16:27:00,16:27:00,rm_res,5
ROUTE_A_BUS2_TRIP037,16:28:00,16:28:00,rm_mhn,6
ROUTE_A_BUS2_TRIP037,16:29:00,16:29:00,rb_mbc,7
ROUTE_A_BUS2_TRIP037,16:30:00,16:30:00,rb_rps,8
ROUTE_A_BUS2_TRIP037,16:31:00,16:31:00,rb_rpn,9
ROUTE_A_BUS2_TRIP037,16:32:00,16:32:00,rb_lkb,10
ROUTE_A_BUS2_TRIP037,16:33:00,16:33:00,rb_anm,11
ROUTE_A_BUS2_TRIP037,16:34:00,16:34:00,rm_alw,12
ROUTE_A_BUS2_TRIP038,16:39:00,16:39:00,rm_alw,1
ROUTE_A_BUS2_TRIP038,16:41:00,16:41:00,rm_lkn,2
ROUTE_A_BUS2_TRIP038,16:41:00,16:41:00,rm_rcn,3
ROUTE_A_BUS2_TRIP038,16:42:00,16:42:00,rm_rcs,4
ROUTE_A_BUS2_TRIP038,16:43:00,16:43:00,rm_res,5
ROUTE_A_BUS2_TRIP038,16:43:00,16:43:00,rm_mhn,6
ROUTE_A_BUS2_TRIP038,16:45:00,16:45:00,rb_mbc,7
ROUTE_A_BUS2_TRIP038,16:46:00,16:46:00,rb_rps,8
ROUTE_A_BUS2_TRIP038,16:47:00,16:47:00,rb_rpn,9
ROUTE_A_BUS2_TRIP038,16:48:00,16:48:00,rb_lkb,10
ROUTE_A_BUS2_TRIP038,16:49:00,16:49:00,rb_anm,11
ROUTE_A_BUS2_TRIP038,16:50:00,16:50:00,rm_alw,12
ROUTE_A_BUS2_TRIP039,16:55:00,16:55:00,rm_alw,1
ROUTE_A_BUS2_TRIP039,16:56:00,16:56:00,rm_lkn,2
ROUTE_A_BUS2_TRIP039,16:57:00,16:57:00,rm_rcn,3
ROUTE_A_BUS2_TRIP039,16:58:00,16:58:00,rm_rcs,4
ROUTE_A_BUS2_TRIP039,16:58:00,16:58:00,rm_res,5
ROUTE_A_BUS2_TRIP039,16:59:00,16:59:00,rm_mhn,6
ROUTE_A_BUS2_TRIP039,17:01:00,17:01:00,rb_mbc,7
ROUTE_A_BUS2_TRIP039,17:02:00,17:02:00,rb_rps,8
ROUTE_A_BUS2_TRIP039,17:02:00,17:02:00,rb_rpn,9
ROUTE_A_BUS2_TRIP039,17:03:00,17:03:00,rb_lkb,10
ROUTE_A_BUS2_TRIP039,17:05:00,17:05:00,rb_anm,11
ROUTE_A_BUS2_TRIP039,17:06:00,17:06:00,rm_alw,12
ROUTE_A_BUS2_TRIP040,17:11:00,17:11:00,rm_alw,1
ROUTE_A_BUS2_TRIP040,17:12:00,17:12:00,rm_lkn,2
ROUTE_A_BUS2_TRIP040,17:13:00,17:13:00,rm_rcn,3
ROUTE_A_BUS2_TRIP040,17:13:00,17:13:00,rm_rcs,4
ROUTE_A_BUS2_TRIP040,17:14:00,17:14:00,rm_res,5
ROUTE_A_BUS2_TRIP040,17:15:00,17:15:00,rm_mhn,6
ROUTE_A_BUS2_TRIP040,17:16:00,17:16:00,rb_mbc,7
ROUTE_A_BUS2_TRIP040,17:18:00,17:18:00,rb_rps,8
ROUTE_A_BUS2_TRIP040,17:18:00,17:18:00,rb_rpn,9
ROUTE_A_BUS2_TRIP040,17:19:00,17:19:00,rb_lkb,10
ROUTE_A_BUS2_TRIP040,17:20:00,17:20:00,rb_anm,11
ROUTE_A_BUS2_TRIP040,17:21:00,17:21:00,rm_alw,12
ROUTE_A_BUS2_TRIP041,17:26:00,17:26:00,rm_alw,1
ROUTE_A_BUS2_TRIP041,17:28:00,17:28:00,rm_lkn,2
ROUTE_A_BUS2_TRIP041,17:29:00,17:29:00,rm_rcn,3
ROUTE_A_BUS2_TRIP041,17:29:00,17:29:00,rm_rcs,4
ROUTE_A_BUS2_TRIP041,17:30:00,17:30:00,rm_res,5
ROUTE_A_BUS2_TRIP041,17:31:00,17:31:00,rm_mhn,6
ROUTE_A_BUS2_TRIP041,17:32:00,17:32:00,rb_mbc,7
ROUTE_A_BUS2_TRIP041,17:33:00,17:33:00,rb_rps,8
ROUTE_A_BUS2_TRIP041,17:34:00,17:34:00,rb_rpn,9
ROUTE_A_BUS2_TRIP041,17:35:00,17:35:00,rb_lkb,10
ROUTE_A_BUS2_TRIP041,17:36:00,17:36:00,rb_anm,11
ROUTE_A_BUS2_TRIP041,17:37:00,17:37:00,rm_alw,12
ROUTE_A_BUS2_TRIP042,17:42:00,17:42:00,rm_alw,1
ROUTE_A_BUS2_TRIP042,17:44:00,17:44:00,rm_lkn,2
ROUTE_A_BUS2_TRIP042,17:44:00,17:44:00,rm_rcn,3
ROUTE_A_BUS2_TRIP042,17:45:00,17:45:00,rm_rcs,4
ROUTE_A_BUS2_TRIP042,17:46:00,17:46:00,rm_res,5
ROUTE_A_BUS2_TRIP042,17:46:00,17:46:00,rm_mhn,6
ROUTE_A_BUS2_TRIP042,17:48:00,17:48:00,rb_mbc,7
ROUTE_A_BUS2_TRIP042,17:49:00,17:49:00,rb_rps,8
ROUTE_A_BUS2_TRIP042,17:50:00,17:50:00,rb_rpn,9
ROUTE_A_BUS2_TRIP042,17:51:00,17:51:00,rb_lkb,10
ROUTE_A_BUS2_TRIP042,17:52:00,17:52:00,rb_anm,11
ROUTE_A_BUS2_TRIP042,17:53:00,17:53:00,rm_alw,12
ROUTE_A_BUS2_TRIP043,18:09:00,18:09:00,rm_alw,1
ROUTE_A_BUS2_TRIP043,18:10:00,18:10:00,rm_lkn,2
ROUTE_A_BUS2_TRIP043,18:11:00,18:11:00,rm_rcn,3
ROUTE_A_BUS2_TRIP043,18:11:00,18:11:00,rm_rcs,4
ROUTE_A_BUS2_TRIP043,18:12:00,18:12:00,rm_res,5
ROUTE_A_BUS2_TRIP043,18:13:00,18:13:00,rm_mhn,6
ROUTE_A_BUS2_TRIP043,18:14:00,18:14:00,rb_mbc,7
ROUTE_A_BUS2_TRIP043,18:16:00,18:16:00,rb_rps,8
ROUTE_A_BUS2_TRIP043,18:16:00,18:16:00,rb_rpn,9
ROUTE_A_BUS2_TRIP043,18:17:00,18:17:00,rb_lkb,10
ROUTE_A_BUS2_TRIP043,18:18:00,18:18:00,rb_anm,11
ROUTE_A_BUS2_TRIP043,18:19:00,18:19:00,rm_alw,12
ROUTE_A_BUS2_TRIP044,18:24:00,18:24:00,rm_alw,1
ROUTE_A_BUS2_TRIP044,18:26:00,18:26:00,rm_lkn,2
ROUTE_A_BUS2_TRIP044,18:27:00,18:27:00,rm_rcn,3
ROUTE_A_BUS2_TRIP044,18:27:00,18:27:00,rm_rcs,4
ROUTE_A_BUS2_TRIP044,18:28:00,18:28:00,rm_res,5
ROUTE_A_BUS2_TRIP044,18:29:00,18:29:00,rm_mhn,6
ROUTE_A_BUS2_TRIP044,18:30:00,18:30:00,rb_mbc,7
ROUTE_A_BUS2_TRIP044,18:31:00,18:31:00,rb_rps,8
ROUTE_A_BUS2_TRIP044,18:32:00,18:32:00,rb_rpn,9
ROUTE_A_BUS2_TRIP044,18:33:00,18:33:00,rb_lkb,10
ROUTE_A_BUS2_TRIP044,18:34:00,18:34:00,rb_anm,11
ROUTE_A_BUS2_TRIP044,18:35:00,18:35:00,rm_alw,12
ROUTE_A_BUS2_TRIP045,18:40:00,18:40:00,rm_alw,1
ROUTE_A_BUS2_TRIP045,18:42:00,18:42:00,rm_lkn,2
ROUTE_A_BUS2_TRIP045,18:42:00,18:42:00,rm_rcn,3
ROUTE_A_BUS2_TRIP045,18:43:00,18:43:00,rm_rcs,4
ROUTE_A_BUS2_TRIP045,18:44:00,18:44:00,rm_res,5
ROUTE_A_BUS2_TRIP045,18:44:00,18:44:00,rm_mhn,6
ROUTE_A_BUS2_TRIP045,18:46:00,18:46:00,rb_mbc,7
ROUTE_A_BUS2_TRIP045,18:47:00,18:47:00,rb_rps,8
ROUTE_A_BUS2_TRIP045,18:48:00,18:48:00,rb_rpn,9
ROUTE_A_BUS2_TRIP045,18:49:00,18:49:00,rb_lkb,10
ROUTE_A_BUS2_TRIP045,18:50:00,18:50:00,rb_anm,11
ROUTE_A_BUS2_TRIP045,18:51:00,18:51:00,rm_alw,12
ROUTE_A_BUS2_TRIP046,18:56:00,18:56:00,rm_alw,1
ROUTE_A_BUS2_TRIP046,18:57:00,18:57:00,rm_lkn,2
ROUTE_A_BUS2_TRIP046,18:58:00,18:58:00,rm_rcn,3
ROUTE_A_BUS2_TRIP046,18:59:00,18:59:00,rm_rcs,4
ROUTE_A_BUS2_TRIP046,18:59:00,18:59:00,rm_res,5
ROUTE_A_BUS2_TRIP046,19:00:00,19:00:00,rm_mhn,6
ROUTE_A_BUS2_TRIP046,19:02:00,19:02:00,rb_mbc,7
ROUTE_A_BUS2_TRIP046,19:03:00,19:03:00,rb_rps,8
ROUTE_A_BUS2_TRIP046,19:04:00,19:04:00,rb_rpn,9
ROUTE_A_BUS2_TRIP046,19:04:00,19:04:00,rb_lkb,10
ROUTE_A_BUS2_TRIP046,19:06:00,19:06:00,rb_anm,11
ROUTE_A_BUS2_TRIP046,19:07:00,19:07:00,rm_alw,12
ROUTE_A_BUS2_TRIP047,19:12:00,19:12:00,rm_alw,1
ROUTE_A_BUS2_TRIP047,19:13:00,19:13:00,rm_lkn,2
ROUTE_A_BUS2_TRIP047,19:14:00,19:14:00,rm_rcn,3
ROUTE_A_BUS2_TRIP047,19:14:00,19:14:00,rm_rcs,4
ROUTE_A_BUS2_TRIP047,19:15:00,19:15:00,rm_res,5
ROUTE_A_BUS2_TRIP047,19:16:00,19:16:00,rm_mhn,6
ROUTE_A_BUS2_TRIP047,19:17:00,19:17:00,rb_mbc,7
ROUTE_A_BUS2_TRIP047,19:19:00,19:19:00,rb_rps,8
ROUTE_A_BUS2_TRIP047,19:19:00,19:19:00,rb_rpn,9
ROUTE_A_BUS2_TRIP047,19:20:00,19:20:00,rb_lkb,10
